10906,"[41, 48, 82, 40, 62, 76, 74, 35, 16, 99, 33, 50, 28, 87, 45, 19, 43, 84, 77, 55, 63, 65, 96, 25, 4, 59, 30, 80, 23, 14, 97, 89, 71, 81, 5, 13, 78, 85, 15, 24, 58, 2, 86, 90, 29, 3, 42, 66, 1, 64, 93, 47, 17, 75, 10, 21, 92, 56, 31, 88, 68, 46, 60, 39, 38, 37, 94, 6, 79, 51, 12, 72, 7, 69, 53, 73, 70, 32, 26, 8, 22, 11, 20, 0, 98, 91, 27, 54, 49, 57, 67, 34, 83, 44, 9, 95, 36, 52, 18, 61]"
11021,"[37, 41, 66, 5, 2, 78, 31, 72, 9, 51, 97, 93, 87, 0, 59, 28, 60, 1, 14, 11, 98, 75, 76, 40, 99, 49, 52, 64, 86, 88, 85, 63, 7, 84, 57, 36, 20, 21, 68, 4, 24, 71, 65, 61, 90, 10, 94, 38, 80, 74, 48, 13, 44, 79, 96, 67, 45, 50, 69, 22, 32, 53, 29, 92, 54, 55, 33, 25, 95, 18, 27, 82, 23, 70, 56, 46, 47, 58, 43, 34, 62, 8, 17, 42, 6, 30, 16, 81, 91, 73, 15, 89, 12, 19, 77, 3, 83, 39, 35, 26]"
11041,"[15, 90, 99, 40, 42, 94, 29, 5, 35, 36, 27, 83, 6, 21, 47, 53, 32, 74, 9, 39, 77, 62, 92, 81, 86, 23, 82, 12, 25, 89, 79, 24, 11, 93, 33, 50, 16, 13, 48, 58, 30, 98, 60, 65, 63, 96, 78, 8, 17, 0, 85, 67, 54, 57, 10, 43, 14, 34, 55, 84, 71, 7, 66, 49, 88, 4, 19, 59, 38, 80, 41, 61, 97, 51, 46, 75, 20, 45, 69, 2, 76, 44, 70, 31, 56, 18, 64, 52, 72, 68, 1, 3, 28, 37, 26, 22, 91, 87, 73, 95]"
11064,"[7, 79, 68, 98, 60, 90, 63, 55, 77, 38, 29, 1, 83, 18, 14, 54, 89, 43, 87, 8, 6, 99, 80, 12, 24, 52, 58, 85, 11, 9, 16, 97, 93, 61, 23, 71, 96, 39, 36, 49, 15, 35, 67, 21, 30, 41, 65, 45, 84, 50, 37, 81, 70, 34, 48, 44, 91, 28, 22, 10, 78, 73, 53, 76, 42, 66, 69, 51, 75, 0, 17, 59, 2, 57, 19, 20, 64, 27, 62, 26, 88, 5, 95, 56, 72, 25, 94, 92, 46, 13, 82, 32, 86, 74, 3, 40, 31, 4, 47, 33]"
11068,"[48, 2, 23, 1, 87, 55, 74, 6, 70, 51, 14, 75, 44, 22, 7, 0, 88, 80, 62, 83, 43, 82, 66, 40, 61, 72, 99, 5, 79, 49, 69, 24, 27, 32, 97, 18, 45, 8, 90, 50, 91, 56, 30, 73, 33, 25, 93, 71, 37, 29, 42, 9, 58, 4, 94, 31, 67, 59, 60, 76, 98, 11, 38, 3, 53, 57, 28, 16, 46, 34, 85, 17, 84, 20, 63, 89, 39, 13, 21, 77, 10, 54, 65, 47, 35, 64, 92, 86, 52, 96, 81, 15, 68, 36, 41, 26, 12, 78, 19, 95]"
11094,"[45, 48, 37, 13, 40, 74, 81, 35, 65, 29, 85, 42, 27, 5, 21, 26, 24, 12, 63, 3, 39, 51, 92, 69, 0, 53, 61, 23, 34, 89, 94, 82, 60, 19, 88, 8, 4, 73, 9, 59, 57, 99, 75, 1, 86, 70, 43, 91, 64, 62, 67, 95, 56, 98, 16, 20, 84, 33, 96, 58, 7, 49, 97, 52, 54, 77, 31, 36, 72, 76, 90, 46, 32, 2, 6, 78, 41, 71, 55, 44, 17, 25, 28, 68, 79, 30, 47, 11, 80, 15, 10, 18, 83, 22, 38, 14, 93, 87, 66, 50]"
11105,"[20, 45, 66, 41, 48, 38, 42, 52, 76, 90, 10, 77, 85, 32, 60, 30, 5, 63, 17, 11, 96, 43, 50, 44, 55, 25, 21, 79, 54, 57, 71, 72, 14, 62, 33, 26, 8, 74, 95, 97, 27, 7, 37, 35, 86, 40, 6, 67, 58, 61, 99, 9, 89, 75, 88, 94, 16, 70, 4, 39, 13, 73, 2, 84, 22, 59, 29, 47, 82, 83, 53, 34, 91, 93, 49, 46, 18, 23, 87, 28, 64, 51, 36, 68, 15, 0, 56, 92, 98, 81, 80, 1, 24, 19, 12, 78, 3, 69, 65, 31]"
11116,"[27, 42, 84, 90, 40, 28, 21, 61, 82, 75, 43, 5, 85, 29, 31, 9, 22, 12, 52, 67, 76, 39, 58, 74, 15, 99, 47, 33, 30, 60, 96, 45, 56, 23, 59, 7, 17, 66, 55, 24, 11, 16, 94, 88, 92, 77, 64, 14, 4, 86, 32, 41, 1, 63, 53, 0, 70, 10, 91, 97, 3, 13, 69, 73, 54, 18, 46, 57, 80, 51, 87, 65, 25, 81, 72, 35, 68, 8, 93, 79, 44, 38, 34, 62, 19, 49, 78, 98, 95, 2, 89, 71, 6, 48, 26, 83, 36, 50, 20, 37]"
11140,"[30, 80, 15, 55, 23, 65, 31, 94, 9, 22, 16, 32, 20, 28, 44, 96, 18, 97, 10, 7, 47, 39, 14, 12, 42, 45, 62, 48, 27, 1, 13, 83, 35, 57, 61, 93, 38, 56, 70, 87, 41, 66, 25, 67, 5, 6, 64, 36, 3, 92, 72, 0, 33, 98, 71, 51, 2, 63, 52, 54, 74, 95, 11, 58, 4, 68, 76, 37, 53, 78, 50, 84, 90, 19, 73, 26, 86, 79, 81, 49, 29, 77, 99, 21, 17, 91, 60, 8, 24, 85, 75, 82, 88, 40, 89, 43, 46, 69, 59, 34]"
11141,"[23, 72, 11, 26, 36, 43, 54, 67, 44, 51, 1, 71, 7, 0, 60, 9, 40, 78, 65, 68, 89, 66, 64, 85, 4, 76, 34, 27, 49, 45, 88, 75, 79, 8, 92, 59, 19, 58, 37, 24, 90, 83, 20, 12, 21, 18, 82, 55, 2, 15, 31, 13, 86, 52, 70, 56, 57, 97, 50, 81, 46, 62, 84, 32, 63, 30, 74, 16, 42, 6, 39, 80, 41, 14, 3, 5, 48, 29, 10, 17, 95, 28, 35, 87, 47, 94, 22, 69, 99, 98, 33, 38, 61, 96, 73, 91, 77, 53, 25, 93]"
