1818,"[7, 8, 17, 13, 1, 2, 9, 11, 4, 18, 15, 10, 5, 19, 3, 6, 12, 16, 0, 14]",True
1820,"[10, 6, 7, 17, 3, 11, 13, 8, 0, 19, 9, 1, 16, 4, 5, 14, 12, 2, 15, 18]",True
1860,"[14, 13, 9, 11, 16, 1, 0, 2, 7, 5, 3, 12, 10, 18, 8, 19, 17, 4, 6, 15]",True
1866,"[12, 11, 18, 8, 13, 4, 6, 16, 0, 5, 17, 9, 1, 3, 19, 15, 7, 10, 14, 2]",True
1869,"[2, 8, 9, 11, 4, 17, 19, 18, 16, 13, 3, 6, 15, 5, 1, 10, 12, 0, 7, 14]",True
1869,"[2, 8, 9, 11, 4, 17, 19, 18, 16, 13, 3, 6, 15, 5, 1, 10, 12, 0, 7, 14]",True
1869,"[2, 8, 9, 11, 4, 17, 19, 18, 16, 13, 3, 6, 15, 5, 1, 10, 12, 0, 7, 14]",True
1876,"[17, 10, 6, 5, 4, 19, 0, 14, 2, 15, 8, 13, 16, 18, 3, 9, 7, 11, 1, 12]",True
1884,"[11, 7, 4, 17, 2, 0, 15, 3, 14, 13, 9, 10, 5, 12, 6, 18, 1, 19, 8, 16]",True
1896,"[1, 3, 11, 5, 13, 15, 7, 0, 12, 10, 19, 17, 16, 14, 8, 18, 6, 2, 9, 4]",True
1896,"[6, 10, 1, 7, 3, 13, 9, 18, 11, 12, 0, 16, 4, 5, 8, 19, 17, 2, 14, 15]",True
1896,"[8, 13, 17, 5, 14, 0, 2, 3, 6, 11, 16, 18, 4, 10, 15, 12, 1, 19, 7, 9]",True
1899,"[10, 12, 5, 15, 6, 4, 0, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 19, 14, 7]",True
1899,"[13, 11, 3, 6, 18, 19, 0, 7, 16, 9, 2, 5, 4, 17, 12, 15, 1, 14, 10, 8]",True
1902,"[13, 2, 19, 0, 11, 9, 5, 16, 15, 7, 6, 8, 12, 17, 1, 10, 4, 14, 3, 18]",True
1904,"[2, 10, 9, 14, 13, 4, 5, 6, 15, 0, 1, 8, 17, 19, 18, 7, 3, 16, 11, 12]",True
1911,"[2, 8, 9, 11, 4, 17, 0, 18, 16, 13, 3, 6, 15, 5, 1, 10, 12, 19, 14, 7]",True
1911,"[2, 8, 9, 11, 4, 17, 0, 18, 16, 13, 3, 6, 15, 5, 1, 10, 12, 19, 14, 7]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
1913,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]",True
